time,result
2025-01-13 01:28:22.645807+00:00,-1.395
2025-01-13 01:23:08.018229+00:00,-1.369
2025-01-13 01:17:53.785145+00:00,-1.344
2025-01-13 01:12:45.553942+00:00,-1.319
2025-01-13 01:07:31.214575+00:00,-1.29
2025-01-13 01:02:23.896461+00:00,-1.27
2025-01-13 00:57:10.730269+00:00,-1.255
2025-01-13 00:51:55.599434+00:00,-1.235
2025-01-13 00:46:41.326894+00:00,-1.216
2025-01-13 00:41:32.918643+00:00,-1.205
2025-01-13 00:31:09.930314+00:00,-1.201
2025-01-13 00:25:55.579889+00:00,-1.195
2025-01-13 00:20:40.570323+00:00,-1.187
2025-01-13 00:15:26.184453+00:00,-1.182
2025-01-13 00:10:17.544863+00:00,-1.179
2025-01-12 23:59:54.183397+00:00,-1.199
2025-01-12 23:54:39.738511+00:00,-1.203
2025-01-12 23:49:26.488687+00:00,-1.21
2025-01-12 23:44:12.084706+00:00,-1.225
2025-01-12 23:39:03.263604+00:00,-1.238
2025-01-12 23:33:48.784875+00:00,-1.254
2025-01-12 23:28:40.159646+00:00,-1.277
2025-01-12 23:23:26.799766+00:00,-1.301
2025-01-12 23:12:58.184177+00:00,-1.336
2025-01-12 23:07:49.399496+00:00,-1.354
2025-01-12 23:02:34.757571+00:00,-1.373
2025-01-12 22:57:25.887711+00:00,-1.394
2025-01-12 22:52:11.337982+00:00,-1.419
2025-01-12 22:46:56.205510+00:00,-1.455
2025-01-12 22:41:41.760834+00:00,-1.492
2025-01-12 22:36:32.850003+00:00,-1.518
2025-01-12 22:31:18.383260+00:00,-1.536
2025-01-12 22:26:09.427103+00:00,-1.555
2025-01-12 22:20:54.809348+00:00,-1.594
2025-01-12 22:15:40.606248+00:00,-1.636
2025-01-12 22:10:26.164332+00:00,-1.669
2025-01-12 22:05:17.223967+00:00,-1.706
2025-01-12 22:00:02.705443+00:00,-1.74
2025-01-12 21:54:53.797440+00:00,-1.783
2025-01-12 21:49:39.228352+00:00,-1.831
2025-01-12 21:44:24.125093+00:00,-1.879
2025-01-12 21:39:09.650284+00:00,-1.914
2025-01-12 21:34:00.761882+00:00,-1.95
2025-01-12 21:28:46.142537+00:00,-1.997
2025-01-12 21:23:37.097338+00:00,-2.041
2025-01-12 21:18:22.489354+00:00,-2.082
2025-01-12 21:13:08.313087+00:00,-2.123
2025-01-12 21:07:54.917494+00:00,-2.174
2025-01-12 21:02:46.289098+00:00,-2.236
2025-01-12 20:57:31.792748+00:00,-2.291
2025-01-12 20:52:22.928134+00:00,-2.329
2025-01-12 20:47:08.584162+00:00,-2.373
2025-01-12 20:41:53.481479+00:00,-2.43
2025-01-12 20:36:38.959110+00:00,-2.495
2025-01-12 20:31:30.167253+00:00,-2.541
2025-01-12 20:26:15.610123+00:00,-2.584
2025-01-12 20:21:06.720897+00:00,-2.628
2025-01-12 20:15:52.237148+00:00,-2.672
2025-01-12 20:10:37.386531+00:00,-2.723
2025-01-12 20:05:23.111325+00:00,-2.779
2025-01-12 20:00:14.706454+00:00,-2.82
2025-01-12 19:55:01.292843+00:00,-2.859
2025-01-12 19:49:52.409392+00:00,-2.904
2025-01-12 19:44:38.251887+00:00,-2.945
2025-01-12 19:39:23.212859+00:00,-2.975
2025-01-12 19:34:08.775218+00:00,-3.002
2025-01-12 19:29:00.204945+00:00,-3.029
2025-01-12 19:23:47.876094+00:00,-3.05
2025-01-12 19:18:39.579727+00:00,-3.068
2025-01-12 19:13:25.201955+00:00,-3.082
2025-01-12 19:08:10.352165+00:00,-3.085
2025-01-12 19:02:56.089706+00:00,-3.079
2025-01-12 18:57:47.435489+00:00,-3.077
2025-01-12 18:52:33.975782+00:00,-3.074
2025-01-12 18:47:25.226378+00:00,-3.062
2025-01-12 18:42:10.840971+00:00,-3.053
2025-01-12 18:36:55.761225+00:00,-3.05
2025-01-12 18:31:41.203484+00:00,-3.038
2025-01-12 18:26:32.447098+00:00,-3.037
2025-01-12 18:21:17.886322+00:00,-3.03
2025-01-12 18:16:08.976600+00:00,-3.016
2025-01-12 18:10:54.405821+00:00,-3.011
2025-01-12 18:05:39.135935+00:00,-2.999
2025-01-12 18:00:25.569619+00:00,-2.986
2025-01-12 17:55:16.692976+00:00,-2.978
2025-01-12 17:50:02.282508+00:00,-2.967
2025-01-12 17:44:54.681961+00:00,-2.947
2025-01-12 17:39:41.542971+00:00,-2.934
2025-01-12 17:34:26.730011+00:00,-2.917
2025-01-12 17:29:12.641645+00:00,-2.899
2025-01-12 17:18:50.345009+00:00,-2.864
2025-01-12 17:13:42.018431+00:00,-2.839
2025-01-12 17:08:28.072675+00:00,-2.816
2025-01-12 17:03:13.674272+00:00,-2.789
2025-01-12 16:58:00.180386+00:00,-2.772
2025-01-12 16:52:52.399176+00:00,-2.742
2025-01-12 16:47:38.534651+00:00,-2.709
2025-01-12 16:42:30.675883+00:00,-2.685
2025-01-12 16:37:17.431360+00:00,-2.649
2025-01-12 16:32:05.153621+00:00,-2.613
2025-01-12 16:26:51.550591+00:00,-2.577
2025-01-12 16:21:43.754803+00:00,-2.545
2025-01-12 16:16:30.322805+00:00,-2.506
2025-01-12 16:11:22.695602+00:00,-2.468
2025-01-12 16:06:09.364914+00:00,-2.43
2025-01-12 16:00:55.456450+00:00,-2.385
2025-01-12 15:55:41.990084+00:00,-2.343
2025-01-12 15:50:34.199561+00:00,-2.301
2025-01-12 15:45:20.538722+00:00,-2.257
2025-01-12 15:40:12.537671+00:00,-2.209
2025-01-12 15:34:58.894316+00:00,-2.166
2025-01-12 15:29:39.136190+00:00,-2.119
2025-01-12 15:24:12.833789+00:00,-2.074
2025-01-12 15:19:04.476947+00:00,-2.031
2025-01-12 15:13:32.310678+00:00,-1.983
2025-01-12 15:08:25.497166+00:00,-1.944
2025-01-12 15:03:12.031389+00:00,-1.902
2025-01-12 14:57:59.789279+00:00,-1.854
2025-01-12 14:52:45.987016+00:00,-1.811
2025-01-12 14:47:37.844757+00:00,-1.766
2025-01-12 14:37:15.853816+00:00,-1.689
2025-01-12 14:32:02.108707+00:00,-1.65
2025-01-12 14:26:48.771049+00:00,-1.609
2025-01-12 14:21:34.991531+00:00,-1.564
2025-01-12 14:16:26.879254+00:00,-1.524
2025-01-12 14:11:12.996138+00:00,-1.486
2025-01-12 14:06:05.283362+00:00,-1.449
2025-01-12 14:00:55.325791+00:00,-1.411
2025-01-12 13:53:31.082916+00:00,-1.357
2025-01-12 13:48:20.971597+00:00,-1.323
2025-01-12 13:21:15.950235+00:00,-1.146
2025-01-12 13:16:03.728425+00:00,-1.116
2025-01-12 13:08:16.763369+00:00,-1.075
2025-01-12 13:03:02.341272+00:00,-1.049
2025-01-12 12:57:47.153903+00:00,-1.026
2025-01-12 12:52:33.853929+00:00,-1.003
2025-01-12 12:47:36.554444+00:00,-0.982
2025-01-12 12:40:25.940002+00:00,-0.95
2025-01-12 12:35:18.144935+00:00,-0.931
2025-01-12 12:30:09.767386+00:00,-0.909
2025-01-12 12:24:55.460404+00:00,-0.889
2025-01-12 12:19:43.209571+00:00,-0.874
2025-01-12 12:14:34.710351+00:00,-0.863
2025-01-12 12:09:22.030915+00:00,-0.858
2025-01-12 11:57:12.662269+00:00,-0.848
2025-01-12 11:51:59.311180+00:00,-0.847
2025-01-12 11:46:44.325868+00:00,-0.849
2025-01-12 11:41:30.979684+00:00,-0.856
2025-01-12 11:36:23.395659+00:00,-0.868
2025-01-12 11:31:08.722070+00:00,-0.879
2025-01-12 11:26:00.081467+00:00,-0.891
2025-01-12 11:20:45.759488+00:00,-0.912
2025-01-12 11:15:30.939288+00:00,-0.925
2025-01-12 11:10:16.728564+00:00,-0.943
2025-01-12 11:05:08.229260+00:00,-0.965
2025-01-12 10:59:53.702388+00:00,-0.988
2025-01-12 10:54:44.939237+00:00,-1.01
2025-01-12 10:49:30.531580+00:00,-1.033
2025-01-12 10:44:15.442577+00:00,-1.059
2025-01-12 10:39:01.240429+00:00,-1.085
2025-01-12 10:33:53.711199+00:00,-1.109
2025-01-12 10:28:39.162394+00:00,-1.128
2025-01-12 10:23:30.593456+00:00,-1.151
2025-01-12 10:18:16.236975+00:00,-1.177
2025-01-12 10:13:01.121549+00:00,-1.207
2025-01-12 10:07:46.910922+00:00,-1.24
2025-01-12 10:02:38.296471+00:00,-1.274
2025-01-12 09:57:26.127405+00:00,-1.301
2025-01-12 09:52:17.548803+00:00,-1.327
2025-01-12 09:47:03.178364+00:00,-1.365
2025-01-12 09:41:48.315090+00:00,-1.404
2025-01-12 09:36:33.944212+00:00,-1.449
2025-01-12 09:31:26.382833+00:00,-1.482
2025-01-12 09:26:12.864771+00:00,-1.517
2025-01-12 09:21:04.386050+00:00,-1.551
2025-01-12 09:15:50.116268+00:00,-1.585
2025-01-12 09:10:35.368217+00:00,-1.643
2025-01-12 09:00:12.847814+00:00,-1.765
2025-01-12 08:54:58.469885+00:00,-1.816
2025-01-12 08:49:49.908227+00:00,-1.869
2025-01-12 08:44:35.639295+00:00,-1.921
2025-01-12 08:39:20.621251+00:00,-1.977
2025-01-12 08:34:06.332302+00:00,-2.041
2025-01-12 08:28:57.763712+00:00,-2.095
2025-01-12 08:23:44.464607+00:00,-2.163
2025-01-12 08:18:35.894700+00:00,-2.229
2025-01-12 08:13:21.506935+00:00,-2.293
2025-01-12 08:08:06.391308+00:00,-2.35
2025-01-12 08:02:52.272179+00:00,-2.418
2025-01-12 07:57:43.669177+00:00,-2.484
2025-01-12 07:52:29.094237+00:00,-2.547
2025-01-12 07:47:20.391511+00:00,-2.617
2025-01-12 07:42:06.011444+00:00,-2.696
2025-01-12 07:36:51.050726+00:00,-2.772
2025-01-12 07:31:36.893927+00:00,-2.846
2025-01-12 07:26:28.268725+00:00,-2.92
2025-01-12 07:21:15.063171+00:00,-2.999
2025-01-12 07:16:07.502863+00:00,-3.058
2025-01-12 07:10:53.055285+00:00,-3.1
2025-01-12 07:05:38.136359+00:00,-3.117
2025-01-12 07:00:24.800556+00:00,-3.117
2025-01-12 06:55:16.140968+00:00,-3.116
2025-01-12 06:50:01.651320+00:00,-3.116
2025-01-12 06:44:53.071904+00:00,-3.115
2025-01-12 06:39:38.920660+00:00,-3.114
2025-01-12 06:34:23.947263+00:00,-3.112
2025-01-12 06:29:09.520369+00:00,-3.111
2025-01-12 06:24:01.039517+00:00,-3.11
2025-01-12 06:18:46.845212+00:00,-3.108
2025-01-12 06:13:39.245793+00:00,-3.108
2025-01-12 06:08:24.847333+00:00,-3.106
2025-01-12 06:03:09.897407+00:00,-3.104
2025-01-12 05:57:55.790215+00:00,-3.103
2025-01-12 05:52:47.192951+00:00,-3.102
2025-01-12 05:47:32.702935+00:00,-3.099
2025-01-12 05:42:24.079162+00:00,-3.097
2025-01-12 05:37:09.482073+00:00,-3.096
2025-01-12 05:31:56.445762+00:00,-3.093
2025-01-12 05:26:42.105345+00:00,-3.089
2025-01-12 05:21:33.233103+00:00,-3.086
2025-01-12 05:16:18.736886+00:00,-3.084
2025-01-12 05:11:10.938923+00:00,-3.079
2025-01-12 05:05:58.848485+00:00,-3.076
2025-01-12 05:00:43.640210+00:00,-3.071
2025-01-12 04:55:29.217639+00:00,-3.066
2025-01-12 04:50:20.484242+00:00,-3.061
2025-01-12 04:45:05.965375+00:00,-3.055
2025-01-12 04:39:57.348363+00:00,-3.048
2025-01-12 04:34:43.110726+00:00,-3.041
2025-01-12 04:29:27.898832+00:00,-3.033
2025-01-12 04:24:13.478854+00:00,-3.024
2025-01-12 04:19:04.835281+00:00,-3.015
2025-01-12 04:13:50.200171+00:00,-3.004
2025-01-12 04:08:41.491848+00:00,-2.993
2025-01-12 04:03:26.990027+00:00,-2.981
2025-01-12 03:58:12.902620+00:00,-2.969
2025-01-12 03:52:58.711202+00:00,-2.956
2025-01-12 03:47:49.916891+00:00,-2.941
2025-01-12 03:42:35.176604+00:00,-2.925
2025-01-12 03:37:26.213244+00:00,-2.908
2025-01-12 03:32:11.649688+00:00,-2.889
2025-01-12 03:26:56.410911+00:00,-2.869
2025-01-12 03:21:41.867642+00:00,-2.847
2025-01-12 03:16:33.153750+00:00,-2.824
2025-01-12 03:11:18.486388+00:00,-2.799
2025-01-12 03:06:09.666390+00:00,-2.774
2025-01-12 03:00:55.230696+00:00,-2.749
2025-01-12 02:55:41.212379+00:00,-2.721
2025-01-12 02:50:26.877200+00:00,-2.694
2025-01-12 02:45:18.228840+00:00,-2.666
2025-01-12 02:40:03.827540+00:00,-2.633
2025-01-12 02:34:55.168379+00:00,-2.6
2025-01-12 02:29:40.695524+00:00,-2.565
2025-01-12 02:24:25.608367+00:00,-2.531
2025-01-12 02:19:11.341349+00:00,-2.495
2025-01-12 02:14:02.614593+00:00,-2.464
2025-01-12 02:08:48.009364+00:00,-2.423
2025-01-12 02:03:39.379684+00:00,-2.387
2025-01-12 01:58:24.913119+00:00,-2.349
2025-01-12 01:53:12.121262+00:00,-2.306
2025-01-12 01:47:57.896344+00:00,-2.268
2025-01-12 01:42:49.260922+00:00,-2.242
2025-01-12 01:37:34.550564+00:00,-2.203
2025-01-12 01:32:25.761157+00:00,-2.155
2025-01-12 01:27:11.293155+00:00,-2.11
2025-01-12 01:21:56.240577+00:00,-2.091
2025-01-12 01:16:41.808833+00:00,-2.064
2025-01-12 01:11:32.826217+00:00,-2.021
2025-01-12 01:06:20.201737+00:00,-1.982
2025-01-12 01:01:11.320840+00:00,-1.942
2025-01-12 00:55:56.862133+00:00,-1.906
2025-01-12 00:50:42.408511+00:00,-1.878
2025-01-12 00:45:27.936163+00:00,-1.86
2025-01-12 00:40:19.058033+00:00,-1.83
2025-01-12 00:35:04.357140+00:00,-1.8
2025-01-12 00:29:55.339026+00:00,-1.764
2025-01-12 00:24:40.701804+00:00,-1.731
2025-01-12 00:19:25.529213+00:00,-1.711
2025-01-12 00:14:11.126222+00:00,-1.693
2025-01-12 00:09:02.248627+00:00,-1.676
2025-01-12 00:03:47.569652+00:00,-1.652
2025-01-11 23:58:38.562858+00:00,-1.625
2025-01-11 23:53:24.015689+00:00,-1.569
2025-01-11 23:48:09.909197+00:00,-1.542
2025-01-11 23:42:55.316039+00:00,-1.578
2025-01-11 23:37:46.590291+00:00,-1.582
2025-01-11 23:27:22.945991+00:00,-1.563
2025-01-11 23:22:08.372681+00:00,-1.595
2025-01-11 23:16:53.154524+00:00,-1.547
2025-01-11 23:11:38.629555+00:00,-1.507
2025-01-11 23:06:29.757771+00:00,-1.501
2025-01-11 23:01:14.988791+00:00,-1.524
2025-01-11 22:56:06.073512+00:00,-1.553
2025-01-11 22:50:51.431935+00:00,-1.55
2025-01-11 22:45:36.341477+00:00,-1.555
2025-01-11 22:40:24.039601+00:00,-1.561
2025-01-11 22:35:15.122227+00:00,-1.585
2025-01-11 22:30:00.334985+00:00,-1.577
2025-01-11 22:24:51.391551+00:00,-1.594
2025-01-11 22:19:36.924836+00:00,-1.614
2025-01-11 22:14:21.773241+00:00,-1.628
2025-01-11 22:09:07.377715+00:00,-1.641
2025-01-11 22:03:58.485277+00:00,-1.682
2025-01-11 21:58:44.008769+00:00,-1.69
2025-01-11 21:53:35.265272+00:00,-1.707
2025-01-11 21:48:20.509595+00:00,-1.719
2025-01-11 21:43:05.265644+00:00,-1.731
2025-01-11 21:37:45.825200+00:00,-1.763
2025-01-11 21:32:30.852461+00:00,-1.815
2025-01-11 21:27:03.874984+00:00,-1.851
2025-01-11 21:21:48.898266+00:00,-1.895
2025-01-11 21:16:23.149905+00:00,-1.906
2025-01-11 21:10:43.314083+00:00,-1.92
2025-01-11 21:05:17.569935+00:00,-1.965
2025-01-11 20:54:49.005725+00:00,-2.075
2025-01-11 20:49:34.154654+00:00,-2.104
2025-01-11 20:44:07.141054+00:00,-2.15
2025-01-11 20:38:53.895645+00:00,-2.213
2025-01-11 20:33:25.995119+00:00,-2.26
2025-01-11 20:28:17.398802+00:00,-2.294
2025-01-11 20:23:02.521370+00:00,-2.339
2025-01-11 20:17:53.639827+00:00,-2.4
2025-01-11 20:12:39.205589+00:00,-2.462
2025-01-11 20:07:24.195297+00:00,-2.533
2025-01-11 20:02:10.742775+00:00,-2.588
2025-01-11 19:57:01.877883+00:00,-2.607
2025-01-11 19:51:47.199898+00:00,-2.618
2025-01-11 19:46:38.227887+00:00,-2.661
2025-01-11 19:41:23.750645+00:00,-2.743
2025-01-11 19:36:08.559959+00:00,-2.82
2025-01-11 19:30:54.022780+00:00,-2.876
2025-01-11 19:25:45.285340+00:00,-2.912
2025-01-11 19:20:30.558686+00:00,-2.956
2025-01-11 19:15:21.731147+00:00,-3.006
2025-01-11 19:10:07.078452+00:00,-3.055
2025-01-11 19:04:51.813455+00:00,-3.09
2025-01-11 18:59:38.429899+00:00,-3.119
2025-01-11 18:54:31.092254+00:00,-3.129
2025-01-11 18:49:16.447350+00:00,-3.123
2025-01-11 18:44:07.590638+00:00,-3.123
2025-01-11 18:38:53.252349+00:00,-3.122
2025-01-11 18:33:38.013555+00:00,-3.12
2025-01-11 18:28:23.403324+00:00,-3.124
2025-01-11 18:23:14.702880+00:00,-3.112
2025-01-11 18:18:00.295542+00:00,-3.114
2025-01-11 18:12:51.582309+00:00,-3.117
2025-01-11 18:07:37.058891+00:00,-3.108
2025-01-11 18:02:22.048512+00:00,-3.105
2025-01-11 17:57:08.021457+00:00,-3.103
2025-01-11 17:52:00.464384+00:00,-3.102
2025-01-11 17:46:46.167165+00:00,-3.106
2025-01-11 17:41:37.908440+00:00,-3.092
2025-01-11 17:36:23.817961+00:00,-3.101
2025-01-11 17:31:08.967014+00:00,-3.088
2025-01-11 17:25:54.811869+00:00,-3.091
2025-01-11 17:20:46.354399+00:00,-3.08
2025-01-11 17:15:31.993856+00:00,-3.08
2025-01-11 17:10:23.672324+00:00,-3.075
2025-01-11 17:05:09.323556+00:00,-3.068
2025-01-11 16:59:54.345596+00:00,-3.059
2025-01-11 16:54:40.037205+00:00,-3.053
2025-01-11 16:49:31.627770+00:00,-3.049
2025-01-11 16:44:17.303377+00:00,-3.037
2025-01-11 16:39:09.148697+00:00,-3.033
2025-01-11 16:33:56.236894+00:00,-3.021
2025-01-11 16:28:41.629729+00:00,-3.018
2025-01-11 16:23:27.735375+00:00,-3.005
2025-01-11 16:18:19.716390+00:00,-2.998
2025-01-11 16:13:08.036182+00:00,-2.987
2025-01-11 16:07:59.756057+00:00,-2.973
2025-01-11 16:02:45.931694+00:00,-2.96
2025-01-11 15:57:31.503072+00:00,-2.946
2025-01-11 15:52:17.682670+00:00,-2.931
2025-01-11 15:47:09.961482+00:00,-2.914
2025-01-11 15:41:55.819127+00:00,-2.896
2025-01-11 15:36:47.636958+00:00,-2.876
2025-01-11 15:31:34.828963+00:00,-2.853
2025-01-11 15:26:21.206117+00:00,-2.828
2025-01-11 15:21:07.581265+00:00,-2.809
2025-01-11 15:15:59.444226+00:00,-2.782
2025-01-11 15:10:45.525065+00:00,-2.753
2025-01-11 15:05:37.680545+00:00,-2.723
2025-01-11 15:00:24.187525+00:00,-2.687
2025-01-11 14:55:09.820641+00:00,-2.649
2025-01-11 14:49:56.210854+00:00,-2.711
2025-01-11 14:44:48.575570+00:00,-2.578
2025-01-11 14:39:34.891995+00:00,-2.542
2025-01-11 14:34:27.254115+00:00,-2.495
2025-01-11 14:29:13.569321+00:00,-2.446
2025-01-11 14:24:00.364340+00:00,-2.403
2025-01-11 14:18:46.722233+00:00,-2.359
2025-01-11 14:13:39.012307+00:00,-2.312
2025-01-11 14:08:24.912242+00:00,-2.265
2025-01-11 14:03:16.897533+00:00,-2.219
2025-01-11 13:58:03.049590+00:00,-2.176
2025-01-11 13:52:48.383254+00:00,-2.131
2025-01-11 13:47:34.610768+00:00,-2.088
2025-01-11 13:42:26.547539+00:00,-2.039
2025-01-11 13:37:12.305458+00:00,-1.996
2025-01-11 13:32:03.967465+00:00,-1.958
2025-01-11 13:26:50.067166+00:00,-1.912
2025-01-11 13:21:37.327418+00:00,-1.856
2025-01-11 13:16:23.371694+00:00,-1.818
2025-01-11 13:11:15.108550+00:00,-1.776
2025-01-11 13:06:00.716195+00:00,-1.729
2025-01-11 13:00:52.574628+00:00,-1.681
2025-01-11 12:55:38.494694+00:00,-1.643
2025-01-11 12:50:23.820288+00:00,-1.612
2025-01-11 12:45:09.885517+00:00,-1.574
2025-01-11 12:40:01.736642+00:00,-1.543
2025-01-11 12:34:47.634014+00:00,-1.504
2025-01-11 12:24:25.392395+00:00,-1.428
2025-01-11 12:19:10.727751+00:00,-1.398
2025-01-11 12:13:57.740941+00:00,-1.363
2025-01-11 12:08:49.348151+00:00,-1.331
2025-01-11 12:03:35.138806+00:00,-1.301
2025-01-11 11:58:26.951143+00:00,-1.268
2025-01-11 11:53:12.880649+00:00,-1.235
2025-01-11 11:48:00.385413+00:00,-1.203
2025-01-11 11:42:46.317061+00:00,-1.18
2025-01-11 11:37:37.915125+00:00,-1.165
2025-01-11 11:32:23.494445+00:00,-1.149
2025-01-11 11:27:15.063411+00:00,-1.138
2025-01-11 11:22:00.665795+00:00,-1.121
2025-01-11 11:16:45.590414+00:00,-1.1
2025-01-11 11:11:26.215604+00:00,-1.083
2025-01-11 11:06:11.354349+00:00,-1.069
2025-01-11 11:00:44.266419+00:00,-1.047
2025-01-11 10:55:29.359042+00:00,-1.035
2025-01-11 10:45:00.977803+00:00,-1.053
2025-01-11 10:39:46.630205+00:00,-1.063
2025-01-11 10:34:38.048409+00:00,-1.065
2025-01-11 10:29:23.585998+00:00,-1.071
2025-01-11 10:24:15.274277+00:00,-1.082
2025-01-11 10:19:01.133671+00:00,-1.094
2025-01-11 10:13:46.361068+00:00,-1.103
2025-01-11 10:08:32.333569+00:00,-1.125
2025-01-11 10:03:24.621847+00:00,-1.141
2025-01-11 09:58:10.082330+00:00,-1.16
2025-01-11 09:53:02.122218+00:00,-1.179
2025-01-11 09:47:48.739922+00:00,-1.193
2025-01-11 09:42:33.816042+00:00,-1.219
2025-01-11 09:37:19.352414+00:00,-0.982
2025-01-11 09:32:10.628494+00:00,-1.228
2025-01-11 09:26:56.313989+00:00,-1.293
2025-01-11 09:21:47.764243+00:00,-1.309
2025-01-11 09:16:33.767852+00:00,-1.199
2025-01-11 09:11:19.085813+00:00,-0.721
2025-01-11 09:06:05.574726+00:00,-0.721
2025-01-11 09:00:57.635976+00:00,-0.723
2025-01-11 08:55:43.536772+00:00,-0.723
2025-01-11 08:50:35.531726+00:00,-0.722
2025-01-11 08:45:22.792081+00:00,-0.724
2025-01-11 08:40:07.956896+00:00,-0.723
2025-01-11 08:34:53.959372+00:00,-0.719
2025-01-11 08:29:45.760461+00:00,-0.719
2025-01-11 08:24:31.463163+00:00,-0.719
2025-01-11 08:19:23.102270+00:00,-0.721
2025-01-11 08:14:09.051834+00:00,-0.717
2025-01-11 08:08:54.416580+00:00,-0.716
2025-01-11 08:03:40.450006+00:00,-0.719
2025-01-11 07:58:32.104174+00:00,-0.724
2025-01-11 07:53:17.870167+00:00,-0.723
2025-01-11 07:48:09.522407+00:00,-0.725
2025-01-11 07:42:56.353055+00:00,-0.724
2025-01-11 07:37:42.590142+00:00,-1.597
2025-01-11 07:32:28.692507+00:00,-0.722
2025-01-11 07:27:20.286297+00:00,-0.722
2025-01-11 07:22:08.466715+00:00,-0.72
2025-01-11 07:17:00.275801+00:00,-0.72
2025-01-11 07:11:46.147334+00:00,-0.719
2025-01-11 07:06:31.453112+00:00,-0.721
2025-01-11 07:01:17.608642+00:00,-0.72
2025-01-11 06:56:09.609413+00:00,-0.721
2025-01-11 06:50:55.449753+00:00,-1.114
2025-01-11 06:45:47.443580+00:00,-0.722
2025-01-11 06:40:33.751069+00:00,-0.723
2025-01-11 06:35:19.270565+00:00,-0.72
2025-01-11 06:30:05.639065+00:00,-0.718
2025-01-11 06:24:57.693640+00:00,-1.687
2025-01-11 06:19:43.920072+00:00,-2.14
2025-01-11 06:14:36.247880+00:00,-2.471
2025-01-11 06:09:22.499909+00:00,-0.718
2025-01-11 06:04:08.346172+00:00,-0.714
2025-01-11 05:58:43.461600+00:00,-0.716
2025-01-11 05:53:29.514434+00:00,-1.818
2025-01-11 05:48:03.145284+00:00,-0.721
2025-01-11 05:42:48.548581+00:00,-0.721
2025-01-11 05:32:20.544636+00:00,-0.718
2025-01-11 05:27:05.765676+00:00,-0.715
2025-01-11 05:21:56.731300+00:00,-0.714
2025-01-11 05:16:42.383171+00:00,-0.717
2025-01-11 05:11:33.671598+00:00,-0.721
2025-01-11 05:06:19.777974+00:00,-0.723
2025-01-11 05:01:05.371565+00:00,-0.722
2025-01-11 04:55:52.424217+00:00,-0.724
2025-01-11 04:50:44.018035+00:00,-3.05
2025-01-11 04:45:30.189895+00:00,-3.046
2025-01-11 04:40:21.619940+00:00,-0.724
2025-01-11 04:35:08.069902+00:00,-0.723
2025-01-11 04:29:53.728775+00:00,-0.72
2025-01-11 04:19:32.559517+00:00,-0.722
2025-01-11 04:14:18.724238+00:00,-0.717
2025-01-11 04:09:11.012037+00:00,-0.716
2025-01-11 04:03:57.339777+00:00,-0.719
2025-01-11 03:58:42.883707+00:00,-0.716
2025-01-11 03:53:29.966234+00:00,-0.72
2025-01-11 03:48:22.579322+00:00,-0.72
2025-01-11 03:43:08.478382+00:00,-0.722
2025-01-11 03:38:00.039274+00:00,-0.72
2025-01-11 03:32:45.775138+00:00,-0.717
2025-01-11 03:27:31.063141+00:00,-0.716
2025-01-11 03:22:16.746065+00:00,-0.719
2025-01-11 03:17:08.327186+00:00,-0.716
2025-01-11 03:11:53.900701+00:00,-0.719
2025-01-11 03:06:45.438259+00:00,-0.721
2025-01-11 03:01:31.351882+00:00,-0.72
2025-01-11 02:56:18.534797+00:00,-0.72
2025-01-11 02:51:04.440716+00:00,-2.703
2025-01-11 02:45:57.381225+00:00,-2.672
2025-01-11 02:40:43.353725+00:00,-2.638
2025-01-11 02:35:35.241435+00:00,-2.603
2025-01-11 02:30:21.398083+00:00,-2.567
2025-01-11 02:25:06.765873+00:00,-2.53
2025-01-11 02:19:53.090781+00:00,-2.49
2025-01-11 02:14:45.238503+00:00,-2.448
2025-01-11 02:09:31.399997+00:00,-2.405
2025-01-11 02:04:23.492152+00:00,-2.36
2025-01-11 01:59:09.945861+00:00,-2.316
2025-01-11 01:53:55.823893+00:00,-2.269
2025-01-11 01:48:42.758245+00:00,-2.229
2025-01-11 01:43:34.844383+00:00,-2.188
2025-01-11 01:38:21.202358+00:00,-2.151
2025-01-11 01:33:13.272578+00:00,-2.115
2025-01-11 01:28:01.109306+00:00,-2.081
2025-01-11 01:22:48.123079+00:00,-2.04
2025-01-11 01:17:34.915245+00:00,-1.992
2025-01-11 01:12:27.248396+00:00,-1.947
2025-01-11 01:07:13.195169+00:00,-1.904
2025-01-11 01:02:04.867041+00:00,-1.872
2025-01-11 00:56:50.616594+00:00,-1.839
2025-01-11 00:51:35.859894+00:00,-1.815
2025-01-11 00:46:21.696606+00:00,-1.78
2025-01-11 00:41:13.456074+00:00,-1.737
2025-01-11 00:35:59.121231+00:00,-1.7
2025-01-11 00:30:50.853698+00:00,-1.675
2025-01-11 00:25:36.681719+00:00,-1.649
2025-01-11 00:20:23.990607+00:00,-1.613
2025-01-11 00:15:09.695805+00:00,-1.584
2025-01-11 00:10:01.315812+00:00,-1.569
2025-01-11 00:04:47.168508+00:00,-1.549
2025-01-10 23:59:38.898080+00:00,-1.527
2025-01-10 23:54:25.366885+00:00,-1.494
2025-01-10 23:49:11.212690+00:00,-1.463
2025-01-10 23:43:57.660578+00:00,-1.442
2025-01-10 23:38:50.123587+00:00,-1.435
2025-01-10 23:33:37.785210+00:00,-1.434
2025-01-10 23:28:29.606250+00:00,-1.412
2025-01-10 23:23:16.037088+00:00,-1.386
